TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315974745.10742813,00000000-0000-0000-0000-000000000000,AV,524.6961599336004,3452.170804103999,MIA
315974745.10742813,00000000-0000-0000-0000-000000055788,OTHERS,533.2132711760313,3450.9775669410888,MIA
315974745.10742813,00000000-0000-0000-0000-000000055808,OTHERS,520.7399073673025,3500.244682742021,MIA
315974745.10742813,00000000-0000-0000-0000-000000055868,OTHERS,517.9160160794959,3480.101923508009,MIA
315974745.10742813,00000000-0000-0000-0000-000000055810,AGENT,522.0064507850253,3439.0252390927503,MIA
315974745.10742813,00000000-0000-0000-0000-000000055895,OTHERS,552.0123747505573,3409.784777661917,MIA
315974745.10742813,00000000-0000-0000-0000-000000055900,OTHERS,555.7320508909771,3409.957935751749,MIA
315974745.20871407,00000000-0000-0000-0000-000000000000,AV,524.7347469249721,3451.0560042403004,MIA
315974745.20871407,00000000-0000-0000-0000-000000055788,OTHERS,533.2132711764533,3450.97756693011,MIA
315974745.20871407,00000000-0000-0000-0000-000000055808,OTHERS,520.8203808114013,3499.3400716797746,MIA
315974745.20871407,00000000-0000-0000-0000-000000055868,OTHERS,517.9160160794959,3480.101923508009,MIA
315974745.20871407,00000000-0000-0000-0000-000000055900,OTHERS,555.7320508913276,3409.9579357407124,MIA
315974745.20871407,00000000-0000-0000-0000-000000055810,AGENT,522.0314001915615,3438.197135483265,MIA
315974745.20871407,00000000-0000-0000-0000-000000055895,OTHERS,551.9884054733682,3409.842918748488,MIA
315974745.31225574,00000000-0000-0000-0000-000000000000,AV,524.7747089098225,3449.877246385148,MIA
315974745.31225574,00000000-0000-0000-0000-000000055788,OTHERS,533.2132711768744,3450.9775669191313,MIA
315974745.31225574,00000000-0000-0000-0000-000000055808,OTHERS,520.7477880441497,3498.329910650465,MIA
315974745.31225574,00000000-0000-0000-0000-000000055868,OTHERS,517.9414642535106,3480.3083844815637,MIA
315974745.31225574,00000000-0000-0000-0000-000000055895,OTHERS,552.1815567978238,3409.818264739259,MIA
315974745.31225574,00000000-0000-0000-0000-000000055900,OTHERS,555.5990500991011,3410.1052262660114,MIA
315974745.31225574,00000000-0000-0000-0000-000000055810,AGENT,522.0403541745732,3437.3156148419484,MIA
315974745.31225574,00000000-0000-0000-0000-000000055898,OTHERS,533.7426614812072,3481.3307793847607,MIA
315974745.411785,00000000-0000-0000-0000-000000000000,AV,524.8113809788974,3448.807304437777,MIA
315974745.411785,00000000-0000-0000-0000-000000055808,OTHERS,520.8485171213413,3497.439909269777,MIA
