TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315967260.63377947,00000000-0000-0000-0000-000000000000,AV,313.7030315171871,2348.675209790175,MIA
315967260.63377947,00000000-0000-0000-0000-000000006913,OTHERS,304.17525745844694,2348.537367613949,MIA
315967260.63377947,00000000-0000-0000-0000-000000006864,OTHERS,329.7732864486967,2349.825763407092,MIA
315967260.63377947,00000000-0000-0000-0000-000000008250,OTHERS,347.75846060607,2341.3707239734586,MIA
315967260.63377947,00000000-0000-0000-0000-000000008201,OTHERS,304.01025492103264,2343.5122453108897,MIA
315967260.63377947,00000000-0000-0000-0000-000000008273,OTHERS,381.0305412938777,2342.2307757527083,MIA
315967260.63377947,00000000-0000-0000-0000-000000007751,OTHERS,304.61826702938475,2339.534217276385,MIA
315967260.63377947,00000000-0000-0000-0000-000000008196,OTHERS,372.4931760403297,2345.472974205813,MIA
315967260.63377947,00000000-0000-0000-0000-000000008153,OTHERS,356.43679978976706,2341.3328530263784,MIA
315967260.63377947,00000000-0000-0000-0000-000000008160,OTHERS,331.84401860707413,2340.582819148862,MIA
315967260.63377947,00000000-0000-0000-0000-000000007749,OTHERS,314.0242874019663,2340.2059522888144,MIA
315967260.63377947,00000000-0000-0000-0000-000000008254,OTHERS,327.6815736087783,2342.979760312159,MIA
315967260.63377947,00000000-0000-0000-0000-000000008233,AGENT,254.46841738102242,2340.0904287416392,MIA
315967260.63377947,00000000-0000-0000-0000-000000008158,OTHERS,340.51500942656133,2340.884336455854,MIA
315967260.63377947,00000000-0000-0000-0000-000000008224,OTHERS,204.36775151445408,2343.545758923972,MIA
315967260.7334887,00000000-0000-0000-0000-000000000000,AV,313.70301007954214,2348.6752287473964,MIA
315967260.7334887,00000000-0000-0000-0000-000000006913,OTHERS,304.1855979165175,2348.541134894458,MIA
315967260.7334887,00000000-0000-0000-0000-000000006864,OTHERS,329.778712790853,2349.8321918771053,MIA
315967260.7334887,00000000-0000-0000-0000-000000008250,OTHERS,347.69622575278885,2341.388017275588,MIA
315967260.7334887,00000000-0000-0000-0000-000000008201,OTHERS,304.8529357091665,2343.554698596589,MIA
315967260.7334887,00000000-0000-0000-0000-000000008273,OTHERS,381.0317765200247,2342.403523032563,MIA
315967260.7334887,00000000-0000-0000-0000-000000007751,OTHERS,304.92620328519297,2339.5404337205773,MIA
315967260.7334887,00000000-0000-0000-0000-000000008196,OTHERS,373.272395268909,2345.4587761760736,MIA
315967260.7334887,00000000-0000-0000-0000-000000008153,OTHERS,356.4508280759245,2341.2922342734782,MIA
315967260.7334887,00000000-0000-0000-0000-000000008160,OTHERS,331.86834543676633,2340.566906664512,MIA
315967260.7334887,00000000-0000-0000-0000-000000007749,OTHERS,314.08412100999413,2340.1592578286463,MIA
315967260.7334887,00000000-0000-0000-0000-000000008254,OTHERS,328.2866298326038,2342.9464313692592,MIA
315967260.7334887,00000000-0000-0000-0000-000000008233,AGENT,255.1289027644329,2340.2046195464136,MIA
315967260.7334887,00000000-0000-0000-0000-000000008158,OTHERS,340.49207103374226,2340.918668782679,MIA
315967260.7334887,00000000-0000-0000-0000-000000008224,OTHERS,204.32487815073242,2343.7140636576405,MIA
315967260.83540314,00000000-0000-0000-0000-000000000000,AV,313.70316477612425,2348.675138145966,MIA
315967260.83540314,00000000-0000-0000-0000-000000006913,OTHERS,304.1788667386196,2348.536002888633,MIA
315967260.83540314,00000000-0000-0000-0000-000000006864,OTHERS,329.73061418875784,2349.8698821792445,MIA
315967260.83540314,00000000-0000-0000-0000-000000008224,OTHERS,204.32912724799763,2343.526164690191,MIA
315967260.83540314,00000000-0000-0000-0000-000000008201,OTHERS,305.52251977116316,2343.589273406877,MIA
