TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315967741.1181705,00000000-0000-0000-0000-000000000000,AV,535.1246258065221,3247.0673951819517,MIA
315967741.1181705,00000000-0000-0000-0000-000000017488,OTHERS,535.2698589975873,3240.7163733180364,MIA
315967741.1181705,00000000-0000-0000-0000-000000017717,OTHERS,534.6442060491568,3259.2676207828054,MIA
315967741.1181705,00000000-0000-0000-0000-000000019154,OTHERS,539.9596886667841,3206.012632534333,MIA
315967741.1181705,00000000-0000-0000-0000-000000019236,OTHERS,542.9150467701777,3249.8584760820345,MIA
315967741.1181705,00000000-0000-0000-0000-000000019160,AGENT,513.7148704654028,3274.6629561364025,MIA
315967741.1181705,00000000-0000-0000-0000-000000019216,OTHERS,561.486408368318,3209.3229121451977,MIA
315967741.1181705,00000000-0000-0000-0000-000000019195,OTHERS,552.0087755055391,3215.0347105592273,MIA
315967741.1181705,00000000-0000-0000-0000-000000019267,OTHERS,507.2056882560445,3269.888516282689,MIA
315967741.1181705,00000000-0000-0000-0000-000000019269,OTHERS,526.5855822005954,3299.8651611575056,MIA
315967741.1181705,00000000-0000-0000-0000-000000019275,OTHERS,534.1017308535057,3307.254540660415,MIA
315967741.1181705,00000000-0000-0000-0000-000000019080,OTHERS,538.9840039764025,3228.234446274371,MIA
315967741.1181705,00000000-0000-0000-0000-000000019233,OTHERS,524.1977906743956,3196.284929278331,MIA
315967741.1181705,00000000-0000-0000-0000-000000019266,OTHERS,558.6460238816786,3294.131228236072,MIA
315967741.1181705,00000000-0000-0000-0000-000000019270,OTHERS,479.95845054278084,3282.952835773181,MIA
315967741.1181705,00000000-0000-0000-0000-000000019232,OTHERS,493.3113365935365,3267.888716058764,MIA
315967741.1181705,00000000-0000-0000-0000-000000019247,OTHERS,543.112770906242,3289.032073819564,MIA
315967741.1181705,00000000-0000-0000-0000-000000018914,OTHERS,535.3636587553249,3232.7929073196974,MIA
315967741.1181705,00000000-0000-0000-0000-000000019152,OTHERS,509.54337026461405,3283.738750730176,MIA
315967741.1181705,00000000-0000-0000-0000-000000019147,OTHERS,533.101969416826,3200.373047320858,MIA
315967741.1181705,00000000-0000-0000-0000-000000019137,OTHERS,547.1966582771239,3293.8519393034508,MIA
315967741.1181705,00000000-0000-0000-0000-000000018990,OTHERS,537.8761863912208,3253.93529598287,MIA
315967741.1181705,00000000-0000-0000-0000-000000019070,OTHERS,539.1471943591433,3236.181551343561,MIA
315967741.1181705,00000000-0000-0000-0000-000000018994,OTHERS,487.9040941306771,3282.606884876461,MIA
315967741.1181705,00000000-0000-0000-0000-000000019056,OTHERS,538.4950144151977,3241.9319738040613,MIA
315967741.1181705,00000000-0000-0000-0000-000000019264,OTHERS,509.63441833332337,3270.028762992069,MIA
315967741.1181705,00000000-0000-0000-0000-000000018819,OTHERS,537.7004194589193,3260.241969350955,MIA
315967741.1181705,00000000-0000-0000-0000-000000019035,OTHERS,524.9237822877739,3277.906742820808,MIA
315967741.1181705,00000000-0000-0000-0000-000000019010,OTHERS,538.3674918273044,3248.259692398129,MIA
315967741.1181705,00000000-0000-0000-0000-000000018977,OTHERS,536.7050309125918,3217.387163323081,MIA
315967741.1181705,00000000-0000-0000-0000-000000018911,OTHERS,496.26411665078524,3283.058720388687,MIA
315967741.1181705,00000000-0000-0000-0000-000000019273,OTHERS,492.2160711178849,3272.9599825288287,MIA
315967741.1181705,00000000-0000-0000-0000-000000018910,OTHERS,532.0150717221757,3289.669519947173,MIA
315967741.1181705,00000000-0000-0000-0000-000000019225,OTHERS,469.97974057460505,3282.2060325652837,MIA
315967741.267889,00000000-0000-0000-0000-000000000000,AV,535.1247388808241,3247.067669694209,MIA
315967741.267889,00000000-0000-0000-0000-000000017488,OTHERS,535.2543037053956,3240.730832072097,MIA
315967741.267889,00000000-0000-0000-0000-000000017717,OTHERS,534.6344933400868,3259.2986576385633,MIA
315967741.267889,00000000-0000-0000-0000-000000019154,OTHERS,539.9904140965925,3206.0560229137386,MIA
315967741.267889,00000000-0000-0000-0000-000000019236,OTHERS,542.9481223498101,3249.59296402021,MIA
315967741.267889,00000000-0000-0000-0000-000000019160,AGENT,515.1346058115138,3274.660097493485,MIA
315967741.267889,00000000-0000-0000-0000-000000019216,OTHERS,561.4653158595771,3209.324499799633,MIA
315967741.267889,00000000-0000-0000-0000-000000019195,OTHERS,552.0709641195401,3214.9486806517875,MIA
315967741.267889,00000000-0000-0000-0000-000000019232,OTHERS,493.47591982330863,3267.9812650158447,MIA
315967741.267889,00000000-0000-0000-0000-000000019247,OTHERS,543.139122827338,3289.176632897997,MIA
