TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315986789.42853177,00000000-0000-0000-0000-000000000000,AV,2547.612699309877,1156.7278064107604,PIT
315986789.42853177,00000000-0000-0000-0000-000000058073,OTHERS,2515.749636127141,1127.5208098013807,PIT
315986789.42853177,00000000-0000-0000-0000-000000057873,OTHERS,2564.013453013953,1168.0781642878528,PIT
315986789.42853177,00000000-0000-0000-0000-000000058063,AGENT,2555.174564955423,1167.120497695944,PIT
315986789.42853177,00000000-0000-0000-0000-000000057894,OTHERS,2546.6630351559093,1163.9820523790308,PIT
315986789.42853177,00000000-0000-0000-0000-000000058125,OTHERS,2576.9886863557817,1180.0785583549416,PIT
315986789.42853177,00000000-0000-0000-0000-000000057929,OTHERS,2558.432455666865,1174.887842613929,PIT
315986789.42853177,00000000-0000-0000-0000-000000058262,OTHERS,2542.354063405903,1159.7251652980085,PIT
315986789.42853177,00000000-0000-0000-0000-000000058388,OTHERS,2540.2154043894893,1145.620712361193,PIT
315986789.42853177,00000000-0000-0000-0000-000000058403,OTHERS,2523.6399465255395,1124.6825256304796,PIT
315986789.42853177,00000000-0000-0000-0000-000000058394,OTHERS,2520.642105785896,1125.1578083742522,PIT
315986789.42853177,00000000-0000-0000-0000-000000058339,OTHERS,2544.158350665154,1149.1320481891325,PIT
315986789.42853177,00000000-0000-0000-0000-000000058353,OTHERS,2547.652805903929,1168.8861307352895,PIT
315986789.42853177,00000000-0000-0000-0000-000000058328,OTHERS,2538.2520735756907,1156.222639344094,PIT
315986789.42853177,00000000-0000-0000-0000-000000058155,OTHERS,2582.8047350182137,1193.0897242664971,PIT
315986789.42853177,00000000-0000-0000-0000-000000058371,OTHERS,2495.8251282951073,1115.6821701570925,PIT
315986789.42853177,00000000-0000-0000-0000-000000058346,OTHERS,2553.986094653997,1158.1478292745235,PIT
315986789.42853177,00000000-0000-0000-0000-000000058370,OTHERS,2510.7758473477343,1134.2745899465035,PIT
315986789.42853177,00000000-0000-0000-0000-000000058127,OTHERS,2568.8020715376183,1172.9137582426272,PIT
315986789.42853177,00000000-0000-0000-0000-000000057844,OTHERS,2571.6943374058405,1186.6531380060535,PIT
315986789.42853177,00000000-0000-0000-0000-000000057653,OTHERS,2564.676561417061,1172.0973118319064,PIT
315986789.42853177,00000000-0000-0000-0000-000000058274,OTHERS,2558.606764382017,1162.5806877380999,PIT
315986789.42853177,00000000-0000-0000-0000-000000058372,OTHERS,2535.72484432284,1141.8255855894192,PIT
315986789.42853177,00000000-0000-0000-0000-000000058352,OTHERS,2549.2195899592475,1153.9301712777162,PIT
315986789.42853177,00000000-0000-0000-0000-000000058301,OTHERS,2500.3360960881,1120.1360797443022,PIT
315986789.42853177,00000000-0000-0000-0000-000000058366,OTHERS,2547.7950320206555,1167.28045081112,PIT
315986789.42853177,00000000-0000-0000-0000-000000058342,OTHERS,2523.7346735142582,1144.3460962098254,PIT
315986789.42853177,00000000-0000-0000-0000-000000058341,OTHERS,2505.1971000749513,1114.175376127847,PIT
315986789.42853177,00000000-0000-0000-0000-000000057921,OTHERS,2567.4391371250017,1182.9025929562085,PIT
