TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315973935.1756996,00000000-0000-0000-0000-000000000000,AV,266.67960743783635,3739.9887910713396,MIA
315973935.1756996,00000000-0000-0000-0000-000000080018,OTHERS,283.5963898778683,3773.051484315633,MIA
315973935.1756996,00000000-0000-0000-0000-000000080033,OTHERS,282.07265781308183,3765.7578240706816,MIA
315973935.1756996,00000000-0000-0000-0000-000000080043,OTHERS,303.7260589545887,3743.528220151903,MIA
315973935.1756996,00000000-0000-0000-0000-000000080142,OTHERS,296.6634623793617,3743.984674777577,MIA
315973935.1756996,00000000-0000-0000-0000-000000080214,OTHERS,280.45490155346323,3757.778601462321,MIA
315973935.1756996,00000000-0000-0000-0000-000000080206,OTHERS,287.4066705205828,3730.1730438566133,MIA
315973935.1756996,00000000-0000-0000-0000-000000080363,AGENT,268.5251772681392,3745.8347526290495,MIA
315973935.1756996,00000000-0000-0000-0000-000000080556,OTHERS,268.8132027394936,3769.5003309419926,MIA
315973935.1756996,00000000-0000-0000-0000-000000080273,OTHERS,219.5817343958024,3738.03237544673,MIA
315973935.1756996,00000000-0000-0000-0000-000000080409,OTHERS,269.09050457582833,3754.7835277873187,MIA
315973935.1756996,00000000-0000-0000-0000-000000080438,OTHERS,255.78351234344888,3707.8596021533413,MIA
315973935.1756996,00000000-0000-0000-0000-000000080734,OTHERS,252.5052472011674,3744.370938148269,MIA
315973935.1756996,00000000-0000-0000-0000-000000080100,OTHERS,269.94585451307285,3775.6723948589024,MIA
315973935.1756996,00000000-0000-0000-0000-000000080679,OTHERS,228.5719955407603,3741.4966023998277,MIA
315973935.1756996,00000000-0000-0000-0000-000000080633,OTHERS,230.813828477169,3727.8774627844787,MIA
315973935.1756996,00000000-0000-0000-0000-000000080399,OTHERS,266.9439692969899,3761.6566468652295,MIA
315973935.1756996,00000000-0000-0000-0000-000000079995,OTHERS,315.52204407810405,3730.994612986363,MIA
315973935.1756996,00000000-0000-0000-0000-000000080730,OTHERS,219.3310706566913,3730.494206890791,MIA
315973935.1756996,00000000-0000-0000-0000-000000080658,OTHERS,269.5507583925907,3725.61645707549,MIA
315973935.1756996,00000000-0000-0000-0000-000000080700,OTHERS,268.14254521812654,3696.7911906968397,MIA
315973935.1756996,00000000-0000-0000-0000-000000080709,OTHERS,223.8301051005175,3740.7189795920794,MIA
315973935.1756996,00000000-0000-0000-0000-000000080672,OTHERS,266.33177114643024,3690.10588204293,MIA
315973935.1756996,00000000-0000-0000-0000-000000080749,OTHERS,217.717940655025,3738.709816859192,MIA
315973935.1756996,00000000-0000-0000-0000-000000080645,OTHERS,254.9193951158144,3700.9214347587376,MIA
315973935.1756996,00000000-0000-0000-0000-000000080750,OTHERS,217.77697910942712,3737.2937606121473,MIA
315973935.1756996,00000000-0000-0000-0000-000000080701,OTHERS,250.45948395719623,3678.239903169125,MIA
315973935.1756996,00000000-0000-0000-0000-000000080591,OTHERS,273.4023524363306,3776.7869473507426,MIA
315973935.1756996,00000000-0000-0000-0000-000000080673,OTHERS,269.59341413121456,3703.477078832084,MIA
315973935.1756996,00000000-0000-0000-0000-000000080668,OTHERS,284.8388470764919,3780.265876022688,MIA
315973935.1756996,00000000-0000-0000-0000-000000080651,OTHERS,362.6031158122162,3788.423000740495,MIA
315973935.1756996,00000000-0000-0000-0000-000000080607,OTHERS,235.5274310793569,3727.9161555773053,MIA
315973935.1756996,00000000-0000-0000-0000-000000080600,OTHERS,256.75766156675166,3741.958176271289,MIA
315973935.1756996,00000000-0000-0000-0000-000000080134,OTHERS,294.32509251304083,3730.486903397727,MIA
315973935.1756996,00000000-0000-0000-0000-000000080541,OTHERS,235.32178867484498,3741.709915163407,MIA
315973935.1756996,00000000-0000-0000-0000-000000080537,OTHERS,246.06370734949292,3729.1376595002366,MIA
315973935.1756996,00000000-0000-0000-0000-000000080483,OTHERS,271.3632948065424,3711.3269092596856,MIA
315973935.1756996,00000000-0000-0000-0000-000000080482,OTHERS,270.08218229052034,3763.106107177032,MIA
315973935.305948,00000000-0000-0000-0000-000000000000,AV,266.47154974779846,3739.9797039713676,MIA
315973935.305948,00000000-0000-0000-0000-000000080018,OTHERS,283.5783798227258,3773.0228596072084,MIA
315973935.305948,00000000-0000-0000-0000-000000080033,OTHERS,282.1239234578747,3765.7872617951207,MIA
