TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315974562.38441336,00000000-0000-0000-0000-000000000000,AV,733.7960660877817,1979.143525046622,MIA
315974562.38441336,00000000-0000-0000-0000-000000081014,OTHERS,722.9172053725082,1982.6471460876446,MIA
315974562.38441336,00000000-0000-0000-0000-000000080980,OTHERS,730.7206473272354,1982.689656244817,MIA
315974562.38441336,00000000-0000-0000-0000-000000080979,OTHERS,727.956961372145,1975.1226488624645,MIA
315974562.38441336,00000000-0000-0000-0000-000000080999,OTHERS,794.4014972626393,1975.6025148178555,MIA
315974562.38441336,00000000-0000-0000-0000-000000081013,OTHERS,715.5205886762898,1981.8487786457736,MIA
315974562.38441336,00000000-0000-0000-0000-000000081067,OTHERS,715.0628621265472,1974.182659869068,MIA
315974562.38441336,00000000-0000-0000-0000-000000081099,OTHERS,709.7239469969595,1970.6048856077264,MIA
315974562.38441336,00000000-0000-0000-0000-000000081294,OTHERS,715.1147185052638,1970.9517954739927,MIA
315974562.38441336,00000000-0000-0000-0000-000000081168,OTHERS,700.66193922231,1974.9562256591312,MIA
315974562.38441336,00000000-0000-0000-0000-000000081206,OTHERS,721.4918894209364,1975.1342505130865,MIA
315974562.38441336,00000000-0000-0000-0000-000000081570,OTHERS,740.4531838354573,1962.910555921676,MIA
315974562.38441336,00000000-0000-0000-0000-000000081544,OTHERS,686.3610322121804,1974.5960965347103,MIA
315974562.38441336,00000000-0000-0000-0000-000000081571,OTHERS,757.0833110450627,1957.409963222008,MIA
315974562.38441336,00000000-0000-0000-0000-000000080998,OTHERS,724.8371944623129,1979.147246409265,MIA
315974562.38441336,00000000-0000-0000-0000-000000081065,OTHERS,738.9572114207382,1979.277456946237,MIA
315974562.38441336,00000000-0000-0000-0000-000000081152,OTHERS,694.0216532876949,1981.5011915788293,MIA
315974562.38441336,00000000-0000-0000-0000-000000081481,OTHERS,727.7290529287374,1986.9171339412546,MIA
315974562.38441336,00000000-0000-0000-0000-000000081566,OTHERS,742.1033370486058,2011.717160172029,MIA
