TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315975973.449392,00000000-0000-0000-0000-000000000000,AV,2537.5026620831227,1151.261203524017,PIT
315975973.449392,00000000-0000-0000-0000-000000055057,OTHERS,2563.447863269881,1167.5142098345216,PIT
315975973.449392,00000000-0000-0000-0000-000000055011,OTHERS,2568.8834747269752,1172.3512775534525,PIT
315975973.449392,00000000-0000-0000-0000-000000055101,OTHERS,2555.035619678612,1159.1146754851484,PIT
315975973.449392,00000000-0000-0000-0000-000000055147,OTHERS,2542.747805702211,1147.7535984402934,PIT
315975973.449392,00000000-0000-0000-0000-000000055128,OTHERS,2549.70083279968,1154.211999397657,PIT
315975973.449392,00000000-0000-0000-0000-000000055176,OTHERS,2531.543548681059,1141.7209269059988,PIT
315975973.449392,00000000-0000-0000-0000-000000055180,OTHERS,2530.887260110985,1148.7094313371936,PIT
315975973.449392,00000000-0000-0000-0000-000000055185,OTHERS,2538.2958641766045,1155.954487815656,PIT
315975973.449392,00000000-0000-0000-0000-000000055124,OTHERS,2543.9281377022185,1161.1972163200462,PIT
315975973.449392,00000000-0000-0000-0000-000000054968,AGENT,2514.457558710143,1129.324571595961,PIT
315975973.449392,00000000-0000-0000-0000-000000054778,OTHERS,2554.677865809737,1167.015593936629,PIT
315975973.449392,00000000-0000-0000-0000-000000055226,OTHERS,2534.08506786748,1140.0247526208545,PIT
315975973.449392,00000000-0000-0000-0000-000000055165,OTHERS,2554.0669248100085,1170.5183673806214,PIT
315975973.449392,00000000-0000-0000-0000-000000055042,OTHERS,2559.121283393371,1163.4467291443882,PIT
315975973.449392,00000000-0000-0000-0000-000000055047,OTHERS,2559.557637650181,1174.8133449242368,PIT
315975973.449392,00000000-0000-0000-0000-000000055153,OTHERS,2494.285683872359,1110.2863836392469,PIT
315975973.449392,00000000-0000-0000-0000-000000055242,OTHERS,2533.3272589446274,1152.438991061436,PIT
315975973.449392,00000000-0000-0000-0000-000000055239,OTHERS,2537.7431721690477,1156.5133694351982,PIT
315975973.449392,00000000-0000-0000-0000-000000055195,OTHERS,2534.6536674494987,1152.562169387235,PIT
315975973.449392,00000000-0000-0000-0000-000000055228,OTHERS,2556.963982427746,1156.149187300997,PIT
315975973.449392,00000000-0000-0000-0000-000000055213,OTHERS,2499.1133617631594,1118.9239743400956,PIT
315975973.449392,00000000-0000-0000-0000-000000055207,OTHERS,2471.9816681053862,1084.3094576011847,PIT
315975973.449392,00000000-0000-0000-0000-000000055206,OTHERS,2503.4653049993412,1112.3347424169094,PIT
315975973.55206686,00000000-0000-0000-0000-000000000000,AV,2536.9905816376527,1150.788225053095,PIT
315975973.55206686,00000000-0000-0000-0000-000000055042,OTHERS,2559.182675588517,1163.528983272411,PIT
315975973.55206686,00000000-0000-0000-0000-000000055011,OTHERS,2569.004850705274,1172.2793606624548,PIT
315975973.55206686,00000000-0000-0000-0000-000000055101,OTHERS,2554.9369179351065,1159.052996262878,PIT
315975973.55206686,00000000-0000-0000-0000-000000055147,OTHERS,2542.759577799427,1147.6629267901149,PIT
315975973.55206686,00000000-0000-0000-0000-000000055128,OTHERS,2549.5545925950923,1154.1936298243827,PIT
315975973.55206686,00000000-0000-0000-0000-000000055176,OTHERS,2531.212213442502,1141.4809817443077,PIT
315975973.55206686,00000000-0000-0000-0000-000000055180,OTHERS,2530.9100052048384,1148.725750072574,PIT
315975973.55206686,00000000-0000-0000-0000-000000055185,OTHERS,2538.2898553440195,1155.9754953591746,PIT
315975973.55206686,00000000-0000-0000-0000-000000055124,OTHERS,2543.929960881727,1161.160939394812,PIT
315975973.55206686,00000000-0000-0000-0000-000000055165,OTHERS,2553.9177612035674,1170.4529989371258,PIT
315975973.55206686,00000000-0000-0000-0000-000000055057,OTHERS,2563.5136428640585,1167.5644305994247,PIT
315975973.55206686,00000000-0000-0000-0000-000000054968,AGENT,2513.895887205344,1128.8757751952114,PIT
315975973.55206686,00000000-0000-0000-0000-000000054778,OTHERS,2554.023243698023,1166.499127842797,PIT
315975973.55206686,00000000-0000-0000-0000-000000055226,OTHERS,2533.91249779999,1139.8386714599949,PIT
315975973.55206686,00000000-0000-0000-0000-000000055047,OTHERS,2559.697455157131,1175.292210048731,PIT
315975973.55206686,00000000-0000-0000-0000-000000055153,OTHERS,2493.6860968964425,1110.0394807974506,PIT
315975973.55206686,00000000-0000-0000-0000-000000055242,OTHERS,2533.420509160468,1152.5587997055165,PIT
315975973.55206686,00000000-0000-0000-0000-000000055239,OTHERS,2537.600181563373,1156.3670507967433,PIT
315975973.55206686,00000000-0000-0000-0000-000000055195,OTHERS,2534.4965978010896,1152.4929325777453,PIT
315975973.55206686,00000000-0000-0000-0000-000000055228,OTHERS,2557.094995139083,1156.2146014098414,PIT
315975973.55206686,00000000-0000-0000-0000-000000055213,OTHERS,2499.1247061763524,1118.8711389036805,PIT
